CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_01400,Male,1,Yes,No,25,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,116.04,2944.52,1
CUST_01401,Female,1,No,No,15,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.46,1258.44,1
CUST_01402,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,26.42,1713.51,1
CUST_01403,Male,0,Yes,No,24,Yes,Yes,No,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,112.35,2649.86,1
CUST_01404,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.38,931.01,1
CUST_01405,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.74,4954.26,1
CUST_01406,Male,1,Yes,No,57,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,21.35,1203.31,1
CUST_01407,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,One year,No,Mailed check,41.87,1421.21,0
CUST_01408,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.84,2291.02,1
CUST_01409,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),88.8,579.77,1
CUST_01410,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,99.8,3752.93,1
CUST_01411,Male,1,No,No,5,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,83.01,437.01,1
CUST_01412,Female,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,26.2,333.03,1
CUST_01413,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),63.36,2753.86,1
CUST_01414,Female,0,Yes,No,15,Yes,No,No,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),69.4,1027.63,1
CUST_01415,Female,0,No,Yes,3,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.87,159.67,1
CUST_01416,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,61.95,807.05,1
CUST_01417,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,68.26,3683.6,1
CUST_01418,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Mailed check,75.4,3167.62,1
CUST_01419,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,83.1,2347.24,1
CUST_01420,Male,0,Yes,No,70,No,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,41.01,2932.75,1
CUST_01421,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.17,3122.94,1
CUST_01422,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,102.79,6543.32,1
CUST_01423,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),98.66,2525.32,1
CUST_01424,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,One year,No,Mailed check,100.59,249.99,1
CUST_01425,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),72.55,581.32,1
CUST_01426,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.31,2318.27,1
CUST_01427,Female,0,Yes,Yes,14,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),56.59,733.8,1
CUST_01428,Female,0,Yes,No,12,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,62.0,748.56,1
CUST_01429,Male,0,Yes,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,101.63,2865.46,1
CUST_01430,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.9,7473.08,1
CUST_01431,Male,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,64.9,919.54,1
CUST_01432,Male,1,Yes,No,17,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,104.8,1837.0,1
CUST_01433,Male,0,Yes,No,71,Yes,Yes,No,No,Yes,No,No,No,No internet service,One year,No,Bank transfer (automatic),83.32,5929.93,1
CUST_01434,Female,0,No,No,15,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,58.8,942.22,1
CUST_01435,Male,0,Yes,Yes,59,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,110.55,6548.43,1
CUST_01436,Male,0,No,No,45,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.32,3212.3,1
CUST_01437,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,104.91,6964.77,1
CUST_01438,Female,0,No,No,40,Yes,No,No,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,101.24,4025.82,1
CUST_01439,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,29.66,1257.57,1
CUST_01440,Female,0,No,No,17,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),107.11,1805.88,1
CUST_01441,Female,1,No,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),36.24,1452.02,1
CUST_01442,Female,0,No,No,48,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,101.39,4928.5,1
CUST_01443,Female,1,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,95.56,6786.24,1
CUST_01444,Male,1,No,Yes,7,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.72,672.12,0
CUST_01445,Male,1,No,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,112.09,1298.49,1
CUST_01446,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.06,188.77,1
CUST_01447,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,53.86,3055.69,1
CUST_01448,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.32,520.05,1
CUST_01449,Female,0,No,Yes,65,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),89.61,5800.66,1
CUST_01450,Male,1,No,No,26,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,56.46,1514.58,1
CUST_01451,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.43,986.96,1
CUST_01452,Male,0,Yes,No,70,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,68.97,4811.6,1
CUST_01453,Male,0,Yes,No,52,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Mailed check,109.83,5760.78,1
CUST_01454,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),83.05,3279.16,1
CUST_01455,Female,0,Yes,No,64,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,109.73,7039.86,1
CUST_01456,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Mailed check,67.51,3610.76,1
CUST_01457,Female,1,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.7,5304.2,1
CUST_01458,Male,0,No,No,23,Yes,No,No,Yes,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),99.16,2282.99,1
CUST_01459,Male,0,Yes,No,71,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.46,3939.39,0
CUST_01460,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,64.82,3373.22,1
CUST_01461,Female,1,Yes,No,68,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,119.78,8143.99,1
CUST_01462,Male,0,Yes,No,69,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.37,7930.23,1
CUST_01463,Male,0,No,No,39,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.02,2326.74,1
CUST_01464,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,103.36,2627.1,1
CUST_01465,Female,1,Yes,Yes,68,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,110.97,7556.44,1
CUST_01466,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.17,3122.24,0
CUST_01467,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,71.76,671.26,1
CUST_01468,Male,1,Yes,No,46,Yes,Yes,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),95.71,4420.38,1
CUST_01469,Female,0,Yes,No,43,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,27.69,1180.07,1
CUST_01470,Male,0,Yes,No,54,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),100.57,5466.71,1
CUST_01471,Female,0,Yes,Yes,70,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),41.1,2867.9,0
CUST_01472,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.9,1236.85,1
CUST_01473,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.52,3957.86,1
CUST_01474,Male,0,Yes,No,46,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,One year,No,Electronic check,94.02,4246.46,1
CUST_01475,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),43.32,251.68,1
CUST_01476,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),66.64,2480.48,1
CUST_01477,Male,0,Yes,Yes,10,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,46.56,498.86,1
CUST_01478,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,25.48,1726.44,1
CUST_01479,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,104.35,5747.88,1
CUST_01480,Male,1,Yes,Yes,65,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),42.45,2786.77,1
CUST_01481,Male,0,No,No,43,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,43.24,1854.85,1
CUST_01482,Male,0,No,No,29,Yes,No,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,24.68,736.27,1
CUST_01483,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,70.27,2138.86,0
CUST_01484,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),46.9,3131.22,0
CUST_01485,Male,0,No,No,11,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,76.55,823.36,1
CUST_01486,Female,0,No,No,63,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,92.35,5845.17,1
CUST_01487,Male,0,Yes,No,30,No,No,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),24.59,712.81,1
CUST_01488,Male,0,Yes,No,42,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),40.05,1704.88,1
CUST_01489,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.09,2800.38,1
CUST_01490,Female,0,No,No,6,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,107.98,627.49,1
CUST_01491,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,30.97,349.14,1
CUST_01492,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,94.38,1109.2,1
CUST_01493,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,115.36,6442.73,1
CUST_01494,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,No,Mailed check,27.77,75.33,1
CUST_01495,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.3,2374.57,0
CUST_01496,Male,0,No,No,8,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),96.96,771.53,1
CUST_01497,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),113.52,6210.51,1
CUST_01498,Female,0,Yes,No,70,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),44.67,3191.04,0
CUST_01499,Male,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,84.19,2498.08,1
CUST_01500,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,93.16,1472.52,1
CUST_01501,Female,0,Yes,No,32,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),60.4,1899.14,0
CUST_01502,Male,0,Yes,Yes,50,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.95,4386.13,1
CUST_01503,Male,1,Yes,No,52,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.91,3945.5,1
CUST_01504,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Electronic check,113.72,5277.81,1
CUST_01505,Female,1,No,No,42,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),73.87,3148.89,1
CUST_01506,Male,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,71.66,3203.79,1
CUST_01507,Female,1,No,Yes,16,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),86.93,1449.42,1
CUST_01508,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,35.23,521.6,1
CUST_01509,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,73.1,4843.71,0
CUST_01510,Female,0,Yes,No,42,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,25.07,1038.01,1
CUST_01511,Male,0,No,No,62,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,82.7,5138.81,1
CUST_01512,Male,1,No,No,45,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.47,3283.58,1
CUST_01513,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,103.94,3435.16,1
CUST_01514,Male,0,No,Yes,41,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,99.77,4109.35,1
CUST_01515,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,63.25,3176.87,1
CUST_01516,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.9,1225.53,1
CUST_01517,Male,0,Yes,No,33,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,50.33,1654.59,1
CUST_01518,Male,0,No,No,52,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,58.78,3031.11,1
CUST_01519,Male,1,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,27.8,143.14,1
CUST_01520,Male,1,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),30.07,177.34,1
CUST_01521,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),101.87,1203.64,1
CUST_01522,Female,0,No,Yes,42,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,117.19,4917.84,1
CUST_01523,Male,1,No,Yes,17,Yes,Yes,No,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),68.92,1099.17,1
CUST_01524,Male,0,No,No,31,Yes,No,DSL,No,No internet service,No,No internet service,No,No,One year,Yes,Credit card (automatic),32.8,963.65,1
CUST_01525,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.83,306.15,1
CUST_01526,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.54,384.48,1
CUST_01527,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,107.88,209.11,1
CUST_01528,Male,0,No,No,58,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.22,3695.68,1
CUST_01529,Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.04,3642.06,0
CUST_01530,Female,0,No,No,13,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),56.28,734.63,1
CUST_01531,Male,0,No,No,38,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,78.81,2995.78,1
CUST_01532,Male,0,Yes,Yes,67,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.38,5873.58,0
CUST_01533,Female,0,No,No,59,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,25.0,1436.43,1
CUST_01534,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.16,5523.12,1
CUST_01535,Female,0,Yes,No,29,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.97,2938.44,1
CUST_01536,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,22.21,569.6,1
CUST_01537,Male,0,No,No,23,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.88,608.05,1
CUST_01538,Male,0,No,No,22,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.21,1571.22,1
CUST_01539,Female,1,Yes,No,66,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.14,7747.17,1
